brand,model,transmission,age,fuel,engine,km,owner,price,location,mileage,power,seats,type
bmw,z4,automatic,13.0,petrol,2979.0,25000.0,1.0,3000000.0,delhi,10.37,306.0,2.0,
hyundai,i10,manual,14.0,petrol,1197.0,72400.0,2.0,229999.99999999997,pune,20.36,78.9,5.0,
mini,cooper,automatic,12.0,petrol,1598.0,18000.0,1.0,2200000.0,delhi,13.6,181.0,4.0,
honda,brio,manual,12.0,petrol,1198.0,65167.0,1.0,328000.0,pune,19.4,86.8,5.0,
maruti,ciaz,manual,8.0,petrol,1373.0,25418.0,1.0,709000.0,kochi,20.73,91.2,5.0,
maruti,swift,manual,11.0,diesel,1248.0,38995.0,1.0,646000.0,coimbatore,19.3,73.9,5.0,
volkswagen,polo,manual,12.0,diesel,1199.0,60000.0,1.0,400000.0,chennai,22.07,73.9,5.0,
bmw,x1,automatic,13.0,diesel,1995.0,72000.0,1.0,1100000.0,delhi,17.05,184.0,5.0,
audi,q7,automatic,8.0,diesel,2967.0,31075.0,2.0,4979000.0,coimbatore,12.07,241.4,7.0,
ford,figo,manual,9.0,diesel,1498.0,4311.0,1.0,480000.0,kolkata,25.83,99.0,5.0,
bmw,3,automatic,7.0,diesel,1995.0,21000.0,1.0,3500000.0,bangalore,21.76,190.0,5.0,
mercedes-benz,m-class,automatic,13.0,diesel,2987.0,54000.0,1.0,2199000.0,bangalore,14.0,224.0,5.0,
maruti,wagon,manual,17.0,petrol,1061.0,50000.0,2.0,110000.00000000001,mumbai,17.3,64.0,5.0,
maruti,baleno,manual,6.0,petrol,1197.0,13000.0,1.0,660000.0,delhi,21.4,83.1,5.0,
maruti,dzire,manual,11.0,petrol,1197.0,74000.0,1.0,450000.0,pune,22.0,81.8,5.0,
chevrolet,aveo,manual,15.0,petrol,1150.0,75000.0,2.0,100000.0,pune,14.7,76.0,5.0,
volkswagen,polo,manual,7.0,diesel,1498.0,25000.0,1.0,690000.0,chennai,20.14,88.0,5.0,
land,rover,automatic,12.0,diesel,2179.0,139000.0,1.0,1675000.0,hyderabad,0.0,115.0,5.0,
audi,q5,automatic,9.0,diesel,1968.0,52000.0,1.0,2549000.0,mumbai,14.16,174.3,5.0,
audi,a6,automatic,9.0,diesel,1968.0,20000.0,1.0,3550000.0,chennai,18.53,187.74,5.0,
hyundai,grand,manual,6.0,diesel,1186.0,32663.0,1.0,628000.0,kochi,24.0,73.97,5.0,
mahindra,scorpio,manual,12.0,diesel,2179.0,76777.0,2.0,488000.0,delhi,12.05,120.0,8.0,
tata,bolt,manual,8.0,diesel,1248.0,100303.0,1.0,370000.0,hyderabad,22.95,74.0,5.0,
hyundai,eon,manual,9.0,petrol,814.0,43993.0,1.0,345000.0,kochi,21.1,55.2,5.0,
mahindra,scorpio,manual,8.0,diesel,2179.0,72118.0,1.0,1023000.0,kochi,15.4,120.0,8.0,
honda,accord,automatic,14.0,petrol,2354.0,83000.0,2.0,650000.0,bangalore,11.1,142.0,5.0,
volkswagen,polo,manual,8.0,petrol,1199.0,7523.0,1.0,615000.0,mumbai,16.2,74.0,5.0,
maruti,eeco,manual,10.0,petrol,1196.0,34670.0,1.0,290000.0,mumbai,15.1,73.0,7.0,
hyundai,grand,manual,8.0,diesel,1120.0,30000.0,1.0,550000.0,ahmedabad,24.0,70.0,5.0,
ford,endeavour,automatic,7.0,diesel,3198.0,17000.0,1.0,3100000.0,chennai,10.91,197.0,7.0,
hyundai,grand,manual,9.0,diesel,1186.0,59261.0,1.0,425000.0,delhi,24.0,73.97,5.0,
maruti,swift,manual,8.0,diesel,1248.0,65210.0,1.0,548000.0,kochi,22.9,74.0,5.0,
hyundai,i20,manual,8.0,petrol,1197.0,19000.0,1.0,725000.0,bangalore,18.6,81.83,5.0,
maruti,swift,manual,12.0,petrol,1298.0,50000.0,1.0,300000.0,hyderabad,17.5,85.8,5.0,
bmw,3,automatic,9.0,diesel,1995.0,47000.0,1.0,2950000.0,hyderabad,22.69,190.0,5.0,
honda,city,manual,17.0,petrol,1497.0,75000.0,2.0,149000.0,mumbai,17.7,78.0,5.0,
hyundai,i10,automatic,11.0,petrol,1197.0,54534.0,1.0,365000.0,pune,16.95,78.9,5.0,
ford,ecosport,manual,6.0,diesel,1498.0,13000.0,1.0,1090000.0,ahmedabad,23.0,98.96,5.0,
maruti,celerio,manual,9.0,petrol,998.0,48808.0,1.0,430000.0,bangalore,23.1,67.04,5.0,
maruti,ertiga,manual,12.0,diesel,1248.0,63001.0,2.0,611000.0,pune,20.77,88.76,7.0,
toyota,innova,manual,9.0,diesel,2494.0,64771.0,1.0,1550000.0,hyderabad,12.8,102.0,8.0,
honda,city,manual,8.0,petrol,1497.0,34634.0,1.0,690000.0,mumbai,17.8,117.3,5.0,
maruti,swift,manual,12.0,petrol,1197.0,69242.0,1.0,469000.00000000006,bangalore,19.1,85.8,5.0,
maruti,ritz,manual,13.0,petrol,1197.0,33292.0,1.0,319000.0,kochi,18.5,85.8,5.0,
hyundai,i20,automatic,12.0,petrol,1396.0,55000.0,2.0,375000.0,pune,15.0,98.6,5.0,
hyundai,i20,manual,5.0,petrol,1197.0,1000.0,1.0,860000.0,pune,17.19,81.86,5.0,
honda,city,manual,13.0,petrol,1497.0,80000.0,2.0,385000.0,chennai,17.0,118.0,5.0,
porsche,cayenne,automatic,8.0,diesel,4134.0,65003.0,1.0,6783000.0,coimbatore,13.6,382.0,5.0,
honda,amaze,manual,5.0,petrol,1198.0,16573.0,1.0,931000.0,coimbatore,17.8,86.7,5.0,
honda,civic,automatic,16.0,petrol,1799.0,152633.0,1.0,300000.0,pune,12.9,130.0,5.0,
hyundai,i20,manual,9.0,petrol,1197.0,53000.0,1.0,550000.0,bangalore,18.6,81.83,5.0,
hyundai,creta,manual,7.0,diesel,1582.0,50129.0,1.0,1330000.0,hyderabad,19.67,126.2,5.0,
audi,q3,automatic,11.0,diesel,1968.0,63716.0,1.0,2300000.0,hyderabad,15.73,174.33,5.0,
maruti,alto,manual,6.0,petrol,796.0,11000.0,1.0,335000.0,mumbai,24.7,47.3,5.0,
bmw,x1,automatic,12.0,diesel,1995.0,115000.0,3.0,1000000.0,chennai,15.06,177.0,5.0,
hyundai,i10,manual,11.0,petrol,1197.0,63265.0,1.0,295000.0,delhi,20.36,78.9,5.0,
volkswagen,ameo,manual,8.0,diesel,1498.0,20000.0,1.0,675000.0,pune,21.66,108.62,5.0,
volkswagen,polo,manual,14.0,petrol,1198.0,79000.0,3.0,244000.0,pune,16.47,73.9,5.0,
maruti,ciaz,manual,9.0,petrol,1373.0,41000.0,1.0,585000.0,mumbai,20.73,91.1,5.0,
volkswagen,polo,automatic,9.0,petrol,1197.0,26323.0,1.0,740000.0,kochi,17.21,103.5,5.0,
hyundai,xcent,manual,8.0,diesel,1120.0,76000.0,1.0,380000.0,pune,24.4,71.0,5.0,
honda,civic,manual,16.0,petrol,1799.0,69972.0,1.0,380000.0,hyderabad,13.5,130.0,5.0,
honda,city,manual,16.0,petrol,1497.0,69000.0,1.0,270000.0,kolkata,17.7,78.0,5.0,
mahindra,bolero,manual,8.0,diesel,2523.0,65000.0,1.0,721000.0,jaipur,15.96,62.1,7.0,
honda,city,manual,8.0,petrol,1497.0,29512.0,1.0,790000.0,hyderabad,17.4,117.3,5.0,
hyundai,xcent,manual,7.0,diesel,1186.0,51000.0,1.0,420000.0,kolkata,25.4,73.97,5.0,
renault,duster,manual,10.0,diesel,1461.0,58003.0,1.0,575000.0,mumbai,19.01,108.45,5.0,
maruti,a-star,automatic,11.0,petrol,998.0,56500.0,1.0,345000.0,hyderabad,16.98,66.1,5.0,
audi,a4,automatic,10.0,diesel,1968.0,29063.0,1.0,2575000.0,bangalore,17.11,174.33,5.0,
mahindra,xuv500,manual,6.0,diesel,2179.0,46811.0,1.0,1659000.0,coimbatore,16.0,140.0,7.0,
renault,pulse,manual,10.0,petrol,1198.0,31897.0,1.0,469000.00000000006,coimbatore,18.06,74.96,5.0,
bmw,3,automatic,15.0,diesel,1995.0,52100.0,2.0,750000.0,mumbai,13.2,170.0,5.0,
toyota,innova,manual,8.0,diesel,2393.0,73000.0,1.0,1650000.0,hyderabad,13.68,147.8,7.0,
honda,city,manual,15.0,petrol,1497.0,31423.0,1.0,199000.0,kolkata,17.0,118.0,5.0,
maruti,swift,manual,10.0,diesel,1248.0,75180.0,1.0,525000.0,chennai,22.9,74.0,5.0,
renault,duster,manual,11.0,diesel,1461.0,75000.0,2.0,540000.0,mumbai,19.64,108.45,5.0,
volkswagen,polo,manual,10.0,petrol,1198.0,15000.0,1.0,390000.0,mumbai,16.47,74.0,5.0,
hyundai,i20,manual,9.0,petrol,1197.0,12000.0,1.0,580000.0,mumbai,17.19,81.86,5.0,
bmw,5,automatic,10.0,diesel,1995.0,32000.0,1.0,3050000.0,pune,18.12,190.0,5.0,
maruti,swift,manual,7.0,diesel,1248.0,44504.0,1.0,560000.0,hyderabad,23.4,74.0,5.0,
mercedes-benz,m-class,automatic,12.0,diesel,2987.0,66000.0,1.0,2300000.0,ahmedabad,0.0,165.0,5.0,
maruti,swift,manual,9.0,diesel,1248.0,39437.0,1.0,515000.00000000006,jaipur,28.4,74.0,5.0,
hyundai,verna,automatic,7.0,diesel,1582.0,36931.0,1.0,948000.0,coimbatore,19.08,126.2,5.0,
tata,nano,automatic,8.0,petrol,624.0,17800.0,2.0,238000.0,bangalore,21.9,37.48,4.0,
maruti,swift,manual,15.0,petrol,1298.0,71346.0,1.0,380000.0,hyderabad,17.5,85.8,5.0,
hyundai,i20,manual,9.0,petrol,1197.0,45000.0,2.0,550000.0,delhi,18.6,81.83,5.0,
hyundai,i20,manual,14.0,petrol,1197.0,85155.0,1.0,355000.0,hyderabad,17.0,80.0,5.0,
maruti,ciaz,manual,9.0,petrol,1373.0,48823.0,1.0,635000.0,mumbai,20.73,91.1,5.0,
land,rover,automatic,9.0,diesel,2179.0,37000.0,1.0,3600000.0,delhi,12.7,187.7,5.0,
tata,indigo,manual,19.0,diesel,1405.0,92000.0,2.0,110000.00000000001,hyderabad,16.1,70.0,5.0,
tata,zest,manual,10.0,petrol,1193.0,36000.0,1.0,370000.0,mumbai,17.57,88.7,5.0,
mahindra,xuv500,manual,8.0,diesel,1997.0,24569.0,1.0,1350000.0,delhi,16.0,140.0,7.0,
honda,accord,automatic,16.0,petrol,2354.0,95000.0,3.0,285000.0,mumbai,11.7,177.6,5.0,
tata,nano,manual,9.0,petrol,624.0,25811.0,2.0,213000.0,coimbatore,25.4,37.5,4.0,
hyundai,elantra,manual,9.0,diesel,1582.0,65000.0,1.0,775000.0,ahmedabad,22.7,126.2,5.0,
tata,indica,manual,7.0,diesel,1396.0,100400.0,1.0,285000.0,chennai,25.0,69.0,5.0,
honda,amaze,manual,10.0,diesel,1498.0,76414.0,1.0,495000.0,jaipur,25.8,98.6,5.0,
mahindra,xuv500,manual,12.0,diesel,2179.0,82103.0,1.0,620000.0,kochi,15.1,140.0,7.0,
bmw,x3,automatic,11.0,diesel,1995.0,98000.0,1.0,1750000.0,pune,18.56,190.0,5.0,
hyundai,grand,manual,14.0,petrol,1197.0,45252.0,1.0,225000.0,pune,18.9,81.86,5.0,
maruti,baleno,manual,7.0,petrol,1197.0,10300.0,1.0,675000.0,delhi,21.4,83.1,5.0,
hyundai,verna,automatic,8.0,diesel,1582.0,42024.0,1.0,973000.0,kochi,19.08,126.2,5.0,
maruti,ertiga,manual,6.0,diesel,1248.0,51236.0,1.0,849000.0,kochi,25.47,88.5,7.0,
mini,cooper,automatic,11.0,petrol,1598.0,52000.0,1.0,2500000.0,mumbai,13.6,181.0,4.0,
maruti,ritz,manual,9.0,diesel,1248.0,42894.0,1.0,559000.0,coimbatore,23.2,73.94,5.0,
skoda,laura,automatic,13.0,diesel,1896.0,68000.0,1.0,480000.0,mumbai,15.6,106.0,5.0,
ford,ecosport,manual,10.0,diesel,1498.0,69000.0,1.0,545000.0,delhi,22.7,89.84,5.0,
hyundai,i20,manual,7.0,petrol,1197.0,10000.0,1.0,650000.0,pune,18.6,81.83,5.0,
honda,brio,manual,9.0,petrol,1198.0,16000.0,1.0,434999.99999999994,chennai,19.4,86.8,5.0,
honda,amaze,manual,11.0,diesel,1498.0,46992.0,1.0,375000.0,kolkata,25.8,98.6,5.0,
bmw,5,automatic,14.0,diesel,1995.0,170000.0,3.0,1200000.0,pune,18.48,177.0,5.0,
audi,q7,automatic,10.0,diesel,2967.0,58000.0,1.0,3200000.0,delhi,12.07,241.4,7.0,
hyundai,grand,manual,9.0,diesel,1120.0,50000.0,2.0,400000.0,jaipur,24.0,70.0,5.0,
nissan,micra,manual,13.0,diesel,1461.0,39010.0,1.0,260000.0,kolkata,23.08,63.1,5.0,
hyundai,grand,manual,8.0,petrol,1197.0,26946.0,1.0,445000.0,jaipur,18.9,82.0,5.0,
hyundai,eon,manual,9.0,petrol,814.0,28700.0,1.0,260000.0,pune,21.1,55.2,5.0,
mercedes-benz,new,automatic,13.0,petrol,1796.0,60000.0,1.0,1600000.0,chennai,11.74,186.0,5.0,
land,rover,automatic,10.0,diesel,2179.0,38999.0,1.0,3250000.0,delhi,12.7,187.7,5.0,
mahindra,ssangyong,automatic,8.0,diesel,2696.0,39000.0,1.0,1385000.0,mumbai,11.18,184.0,7.0,
maruti,ciaz,manual,6.0,petrol,1373.0,7784.0,1.0,876000.0,coimbatore,20.73,91.1,5.0,
mercedes-benz,r-class,automatic,10.0,petrol,3498.0,45710.0,1.0,2368000.0,kochi,11.8,272.0,7.0,
maruti,dzire,automatic,7.0,petrol,1197.0,42000.0,1.0,550000.0,chennai,22.0,81.8,5.0,
land,rover,automatic,11.0,diesel,4367.0,75995.0,2.0,6581000.0,coimbatore,11.49,335.3,5.0,
renault,duster,manual,11.0,diesel,1461.0,57000.0,1.0,499000.0,kolkata,19.01,108.45,5.0,
hyundai,verna,manual,11.0,diesel,1582.0,85350.0,2.0,570000.0,chennai,22.32,126.32,5.0,
toyota,corolla,automatic,8.0,petrol,1798.0,82725.0,1.0,1199000.0,coimbatore,14.28,138.03,5.0,
bmw,3,automatic,8.0,diesel,1995.0,19000.0,2.0,2999000.0,mumbai,21.76,190.0,5.0,
ford,ecosport,manual,6.0,petrol,1499.0,13900.0,1.0,950000.0,chennai,18.88,110.4,5.0,
maruti,swift,manual,10.0,diesel,1248.0,108000.0,1.0,550000.0,hyderabad,25.2,74.0,5.0,
hyundai,santa,automatic,8.0,diesel,2199.0,36000.0,1.0,2300000.0,bangalore,11.72,194.3,7.0,
tata,indica,manual,11.0,diesel,1396.0,62188.0,1.0,295000.0,hyderabad,17.2,53.5,5.0,
hyundai,grand,manual,9.0,diesel,1120.0,58397.0,1.0,490000.00000000006,kochi,24.0,70.0,5.0,
hyundai,santro,manual,18.0,petrol,1086.0,85000.0,3.0,130000.0,chennai,0.0,,5.0,
maruti,wagon,automatic,8.0,petrol,998.0,30000.0,1.0,425000.0,delhi,22.5,67.0,5.0,
mahindra,xuv500,manual,6.0,diesel,2179.0,29907.0,1.0,1636000.0,kochi,16.0,140.0,7.0,
audi,a4,automatic,15.0,diesel,1968.0,46000.0,1.0,994999.9999999999,kolkata,16.55,147.51,5.0,
volkswagen,vento,manual,12.0,diesel,1598.0,65000.0,1.0,550000.0,bangalore,20.54,103.6,5.0,
maruti,vitara,manual,8.0,diesel,1248.0,22000.0,1.0,825000.0,delhi,24.3,88.5,5.0,
maruti,zen,manual,22.0,petrol,993.0,99024.0,1.0,95000.0,chennai,17.3,60.0,5.0,
hyundai,i10,manual,8.0,petrol,1086.0,34952.0,1.0,401000.0,kochi,19.81,68.05,5.0,
honda,wr-v,manual,5.0,petrol,1199.0,13913.0,1.0,819999.9999999999,kochi,17.5,88.7,5.0,
honda,city,manual,10.0,diesel,1498.0,71000.0,2.0,620000.0,chennai,25.1,98.6,5.0,
toyota,fortuner,automatic,12.0,diesel,2982.0,97000.0,1.0,1675000.0,chennai,11.5,169.0,7.0,
mahindra,xuv500,automatic,7.0,diesel,2179.0,21000.0,1.0,1650000.0,delhi,16.0,140.0,7.0,
ford,endeavour,manual,17.0,diesel,2499.0,116000.0,3.0,375000.0,mumbai,10.9,,7.0,
ford,figo,manual,12.0,diesel,1399.0,110438.0,1.0,350000.0,kolkata,20.0,68.05,5.0,
honda,jazz,automatic,7.0,petrol,1199.0,66507.0,2.0,543000.0,coimbatore,19.0,88.7,5.0,
ford,endeavour,automatic,7.0,diesel,3198.0,54650.0,1.0,3035000.0,coimbatore,10.91,197.0,7.0,
nissan,sunny,automatic,10.0,petrol,1498.0,32000.0,1.0,799000.0,hyderabad,17.97,99.6,5.0,
skoda,octavia,manual,13.0,diesel,1896.0,75378.0,1.0,359000.0,coimbatore,18.7,66.0,5.0,
chevrolet,beat,manual,12.0,diesel,936.0,82697.0,1.0,190000.0,chennai,25.44,57.6,5.0,
toyota,camry,automatic,15.0,petrol,2362.0,135000.0,1.0,470000.0,chennai,12.1,164.7,5.0,
renault,duster,manual,12.0,diesel,1461.0,149000.0,1.0,725000.0,chennai,19.01,108.45,5.0,
mercedes-benz,gla,automatic,8.0,diesel,2143.0,26212.0,1.0,2446000.0,kochi,17.9,136.0,5.0,
tata,zest,manual,10.0,petrol,1193.0,23500.0,2.0,390000.0,pune,17.57,88.7,5.0,
hyundai,i20,manual,11.0,petrol,1197.0,56127.0,1.0,515000.00000000006,coimbatore,18.5,80.0,5.0,
maruti,wagon,automatic,9.0,petrol,1197.0,26000.0,1.0,365000.0,mumbai,21.5,81.8,5.0,
hyundai,xcent,manual,8.0,diesel,1186.0,26000.0,1.0,500000.0,kolkata,25.4,73.97,5.0,
honda,city,manual,15.0,petrol,1497.0,42000.0,1.0,229999.99999999997,kolkata,17.0,118.0,5.0,
hyundai,accent,manual,23.0,petrol,1495.0,130000.0,2.0,75000.0,pune,13.2,94.0,5.0,
hyundai,verna,manual,15.0,petrol,1599.0,137148.0,2.0,185000.0,kochi,13.9,103.2,5.0,
ford,figo,manual,14.0,petrol,1196.0,114703.0,1.0,180000.0,kolkata,15.6,70.0,5.0,
honda,amaze,manual,10.0,diesel,1498.0,97439.0,1.0,441000.0,kochi,25.8,98.6,5.0,
maruti,wagon,manual,18.0,petrol,998.0,40000.0,1.0,200000.0,chennai,18.9,67.1,5.0,
maruti,swift,manual,10.0,diesel,1248.0,81609.0,1.0,555000.0,hyderabad,17.8,,5.0,
mercedes-benz,e-class,automatic,10.0,diesel,2987.0,28000.0,1.0,3175000.0,bangalore,13.0,258.0,5.0,
audi,a6,automatic,9.0,diesel,1968.0,37500.0,1.0,3200000.0,bangalore,17.68,174.33,5.0,
mercedes-benz,s,automatic,14.0,diesel,2987.0,37000.0,1.0,2100000.0,hyderabad,13.5,282.0,5.0,
maruti,swift,manual,14.0,diesel,1248.0,83000.0,1.0,275000.0,ahmedabad,19.3,73.9,5.0,
toyota,corolla,manual,19.0,petrol,1794.0,79012.0,1.0,264000.0,coimbatore,13.4,125.0,5.0,
mahindra,scorpio,manual,6.0,diesel,2179.0,27395.0,1.0,1419000.0,kochi,15.4,120.0,7.0,
maruti,wagon,manual,7.0,petrol,998.0,35362.0,1.0,385000.0,jaipur,22.5,67.04,5.0,
toyota,fortuner,manual,10.0,diesel,2982.0,117000.0,1.0,1550000.0,delhi,13.0,168.5,7.0,
maruti,zen,manual,14.0,petrol,1061.0,23000.0,1.0,190000.0,mumbai,18.2,64.0,5.0,
tata,nano,manual,10.0,petrol,624.0,59508.0,1.0,126000.0,kochi,25.4,37.48,4.0,
hyundai,i20,manual,15.0,petrol,1197.0,69000.0,2.0,240000.0,chennai,18.5,80.0,5.0,
bmw,3,automatic,14.0,diesel,1995.0,58000.0,1.0,1150000.0,bangalore,22.69,190.0,5.0,
mahindra,xuv500,manual,10.0,diesel,2179.0,88511.0,1.0,825000.0,jaipur,16.0,140.0,7.0,
volkswagen,vento,manual,13.0,petrol,1598.0,66000.0,1.0,275000.0,pune,15.8,105.0,5.0,
skoda,fabia,manual,15.0,petrol,1198.0,65000.0,2.0,140000.0,delhi,17.5,70.0,5.0,
tata,nano,manual,9.0,petrol,624.0,30676.0,1.0,290000.0,coimbatore,25.4,37.5,4.0,
ford,figo,manual,13.0,diesel,1399.0,76000.0,1.0,240000.0,chennai,20.0,68.0,5.0,
volkswagen,vento,automatic,11.0,petrol,1598.0,23627.0,1.0,475000.0,pune,14.8,105.0,5.0,
land,rover,automatic,6.0,diesel,2179.0,52827.0,1.0,4476000.0,kochi,12.7,187.7,5.0,
honda,city,manual,9.0,diesel,1498.0,64465.0,1.0,622000.0,kochi,26.0,98.6,5.0,
renault,kwid,automatic,6.0,petrol,999.0,14000.0,1.0,450000.0,chennai,22.5,67.0,5.0,
hyundai,grand,manual,9.0,petrol,1197.0,26000.0,1.0,425000.0,mumbai,18.9,82.0,5.0,
chevrolet,cruze,automatic,13.0,diesel,1991.0,78203.0,1.0,550000.0,hyderabad,18.1,147.9,4.0,
hyundai,i20,manual,7.0,diesel,1396.0,27000.0,1.0,695000.0,mumbai,22.54,88.73,5.0,
maruti,alto,automatic,6.0,petrol,998.0,31919.0,1.0,455999.99999999994,coimbatore,24.07,67.1,5.0,
hyundai,creta,manual,8.0,diesel,1582.0,47392.0,1.0,1382000.0,coimbatore,20.5,126.2,5.0,
honda,amaze,manual,8.0,petrol,1198.0,17362.0,1.0,565000.0,mumbai,18.0,86.7,5.0,
hyundai,i20,manual,8.0,diesel,1396.0,49716.0,1.0,620000.0,kochi,21.19,88.73,5.0,
maruti,celerio,manual,10.0,petrol,998.0,48000.0,1.0,325000.0,delhi,23.1,67.04,5.0,
audi,a4,automatic,15.0,diesel,1968.0,46000.0,1.0,850000.0,kolkata,16.55,147.51,5.0,
hyundai,verna,manual,8.0,diesel,1396.0,79000.0,1.0,725000.0,bangalore,24.8,88.7,5.0,
renault,fluence,manual,11.0,diesel,1461.0,57000.0,1.0,461000.00000000006,pune,21.8,78.0,5.0,
volkswagen,polo,manual,8.0,petrol,1199.0,29754.0,1.0,530000.0,delhi,16.2,74.0,5.0,
tata,indigo,manual,12.0,diesel,1405.0,50123.0,1.0,190000.0,ahmedabad,17.0,70.0,5.0,
hyundai,i10,manual,12.0,petrol,1197.0,57184.0,1.0,309000.0,kochi,20.36,78.9,5.0,
bmw,7,automatic,17.0,diesel,2993.0,75000.0,2.0,950000.0,mumbai,16.46,258.0,5.0,
hyundai,creta,automatic,9.0,diesel,1582.0,26000.0,1.0,1265000.0,mumbai,17.01,126.2,5.0,
hyundai,grand,manual,8.0,petrol,1197.0,22129.0,1.0,425000.0,delhi,18.9,82.0,5.0,
maruti,ritz,manual,13.0,diesel,1248.0,127887.0,1.0,295000.0,hyderabad,21.1,73.9,5.0,
mahindra,scorpio,manual,18.0,diesel,2179.0,92000.0,1.0,345000.0,hyderabad,10.5,120.0,8.0,
hyundai,i10,manual,13.0,petrol,1086.0,60634.0,1.0,330000.0,hyderabad,19.81,68.05,5.0,
tata,safari,manual,10.0,diesel,2179.0,90000.0,1.0,800000.0,hyderabad,14.0,138.1,7.0,
honda,civic,manual,15.0,petrol,1799.0,59000.0,1.0,271000.0,kolkata,13.5,130.0,5.0,
maruti,zen,manual,12.0,petrol,998.0,59293.0,1.0,270000.0,hyderabad,18.2,67.1,5.0,
maruti,swift,manual,12.0,diesel,1248.0,80753.0,2.0,450000.0,mumbai,23.4,74.0,5.0,
toyota,fortuner,manual,9.0,diesel,2982.0,40000.0,2.0,1875000.0,delhi,13.0,168.5,7.0,
maruti,swift,manual,10.0,diesel,1248.0,103000.0,2.0,525000.0,pune,28.4,74.0,5.0,
maruti,wagon,manual,12.0,lpg,998.0,72389.0,1.0,320000.0,hyderabad,36.418,58.2,5.0,
maruti,dzire,manual,7.0,diesel,1248.0,48000.0,1.0,600000.0,pune,28.4,73.75,5.0,
hyundai,grand,manual,10.0,petrol,1197.0,41000.0,1.0,314000.0,kolkata,18.9,82.0,5.0,
renault,kwid,manual,8.0,petrol,799.0,26000.0,1.0,254999.99999999997,jaipur,25.17,53.3,5.0,
tata,indigo,manual,12.0,petrol,1193.0,30000.0,2.0,229999.99999999997,jaipur,15.64,64.08,5.0,
ford,figo,manual,10.0,diesel,1399.0,74624.0,1.0,565000.0,hyderabad,20.0,68.05,5.0,
porsche,cayenne,automatic,9.0,diesel,2967.0,47877.0,1.0,4822000.0,kochi,15.15,240.0,5.0,
maruti,alto,manual,8.0,petrol,998.0,35000.0,1.0,300000.0,jaipur,24.07,67.1,5.0,
volkswagen,vento,manual,9.0,diesel,1498.0,52123.0,1.0,750000.0,ahmedabad,20.34,103.2,5.0,
mahindra,scorpio,manual,19.0,diesel,2179.0,90000.0,1.0,260000.0,bangalore,10.5,120.0,8.0,
bmw,x3,automatic,6.0,diesel,1995.0,1400.0,1.0,6125000.0,mumbai,18.56,190.0,5.0,
honda,city,manual,15.0,petrol,1497.0,122000.0,2.0,350000.0,chennai,17.0,118.0,5.0,
mini,cooper,automatic,8.0,petrol,1998.0,21110.0,1.0,2895000.0,kochi,17.44,189.08,4.0,
mitsubishi,pajero,automatic,9.0,diesel,2477.0,78000.0,1.0,1500000.0,pune,13.5,175.56,6.0,
maruti,swift,manual,12.0,diesel,1248.0,72000.0,1.0,425000.0,jaipur,19.3,73.9,5.0,
bentley,continental,automatic,18.0,petrol,5998.0,48000.0,1.0,5900000.0,hyderabad,8.6,552.0,4.0,
maruti,ertiga,manual,11.0,diesel,1248.0,43486.0,1.0,660000.0,pune,20.77,88.76,7.0,
toyota,innova,manual,17.0,diesel,2494.0,199000.0,2.0,520000.0,hyderabad,12.8,102.0,7.0,
mercedes-benz,new,manual,14.0,petrol,1796.0,34000.0,1.0,1000000.0,chennai,11.7,178.0,5.0,
mercedes-benz,new,automatic,8.0,diesel,2143.0,37944.0,1.0,3500000.0,bangalore,14.84,167.62,5.0,
ford,ecosport,manual,7.0,diesel,1498.0,30000.0,1.0,875000.0,mumbai,22.7,89.84,5.0,
toyota,etios,manual,9.0,petrol,1197.0,64005.0,1.0,457000.0,coimbatore,17.71,78.9,5.0,
hyundai,i10,manual,12.0,petrol,1197.0,62000.0,1.0,250000.0,delhi,20.36,78.9,5.0,
hyundai,santro,manual,19.0,petrol,999.0,105000.0,1.0,175000.0,chennai,0.0,,5.0,
land,rover,automatic,10.0,diesel,2179.0,59885.0,1.0,2011000.0,kochi,12.39,147.51,5.0,
toyota,innova,manual,13.0,diesel,2494.0,144471.0,1.0,780000.0,hyderabad,12.8,102.0,8.0,
hyundai,i20,manual,13.0,petrol,1197.0,63991.0,1.0,361000.0,coimbatore,18.5,80.0,5.0,
hyundai,santro,manual,17.0,petrol,1086.0,72000.0,2.0,111000.00000000001,pune,17.0,,5.0,
nissan,micra,automatic,9.0,petrol,1198.0,34895.0,1.0,459999.99999999994,mumbai,19.15,75.94,5.0,
honda,city,automatic,9.0,petrol,1497.0,45000.0,1.0,525000.0,kolkata,16.8,118.0,5.0,
honda,amaze,manual,11.0,diesel,1498.0,45000.0,2.0,330000.0,delhi,25.8,98.6,5.0,
toyota,fortuner,manual,11.0,diesel,2982.0,100000.0,2.0,1775000.0,bangalore,11.5,171.0,7.0,
land,rover,automatic,8.0,diesel,2179.0,70000.0,1.0,3500000.0,delhi,12.97,187.7,5.0,
hyundai,creta,manual,8.0,diesel,1582.0,37023.0,1.0,1339000.0,coimbatore,19.67,126.2,5.0,
chevrolet,beat,manual,12.0,diesel,936.0,81000.0,1.0,250000.0,chennai,25.44,56.3,5.0,
toyota,innova,automatic,7.0,diesel,2755.0,20789.0,1.0,1836000.0,kochi,11.36,171.5,7.0,
maruti,swift,manual,9.0,diesel,1248.0,68310.0,1.0,595000.0,jaipur,23.4,74.0,5.0,
